,index,tweet_id,tweet_content
657,100191,1265604707155947520,"@supriya_sule Thank you madam, but when we can expect the results? When #pmcbankcrisis wil be resolved? Pls consider the plight of #pmcbankdepositors. Mera Bharath Mahan???? !!!!"
658,100191,1265518354498031616,"@CoalIndiaHQ @JoshiPralhad Ref: https://t.co/YFg0QkUMKz waiting for MT results now even lockdown is over, youth is restless now. When can we expect our results ? Even if interviews are delayed at least gv results https://t.co/GU2QjJoL8p"
659,100191,1265445137292775424,"quote from a student of mine: ""we expect so much of ourselves and want instant results. When things aren’t happening as fast as we think they should be, it can de-motivate us to continue""...if that's a common feeling, should we not pay more attention to how we build our courses?"
660,100191,1265360933213388801,@PeterHorby @LanceTurtle When can we expect some results from #recoverytrial ? Sounds like there should be enough patients recruited by now...Looking forward to the results with great interest
661,100191,1265337810824790017,@AbbottNews @matteoPacoLucia When can we expect the result from the FDA currently testing one your covid-19 antibody kit?
662,100191,1265336863616720896,"@ARDPGI when can we expect result of sepsivac drug trial for covid 19, its been in news around 3-4 weeks ago, is their any progress? I haven't seen any new info on that drug, please let us know about when is the earliest estimate of trial results? It is one of our best hope."
663,100191,1265287350780747777,"#LeapToNext
#realme 
@MadhavSheth1
@realmemobiles
@realmecareIN

When can we expect the results of the lucky winners ??"
665,100191,1265240722334117888,"Does anyone have insights on why there are still no results for validation studies of rapid tests? Or at the very least, when can we expect results? Really hard to push back on the LGU's demand (esp due to national directives) for RATs, so might as well procure the best one."
666,100191,1265236229676830721,"@FAERanesthesia @lorenzoberra Sound like excellent news, when can we expect toknow about the results?"
667,100191,1265200407380451330,"@CoalIndiaHQ @JoshiPralhad 
Ref: https://t.co/PAPN5RySSQ
Waiting for MT results now even lockdown is over, youth in this country are restless now. When can we expect our results?"
668,100191,1264972378104197120,"@nopasa @NASorg @MindingCampus @nytimes @NYTmag @1776Unites A key question to ask the ""racism is the dominant feature"" folks is: When and where can we expect to see results? What steps do we need to take to reduce obesity, illegitimacy, illiteracy and violence? How would the good effects of changes in attitude manifest themselves?"
669,100191,1264846216761872388,"Every MSP and MP in the @ScotTories party has been silent for 36 hours or longer. The #torycivilwar must be near enough finished now.
Will @Jackson_Carlaw emerge as leader of a disunited group or will wee 8% @AnnieWellsMSP become the interim leader?
When can we expect the result?"
671,100191,1264510331184799744,"@IIM_I 

Many IIMs have declared the results of PGP 2018-20 . When can we expect the results please ?"
672,100191,1264411446470819840,@shishir49219462 Sir when Can we expect the #64th_BPSC_Mains result? It is already too late. 2 year of has already passed since the notification date. Mains exam is to be complete 1 year. Sir why you are so ignorant towards #64_BPSC_Mains Result? @NitishKumar @SushilModi
673,100191,1264408243175997440,"@GhantaC @TSPSCofficial  Sir, tspsc is working with 100% staff. When can we expect the final results of group 4 recruitment notification no. 10/2018.
Please reply sir?????"
674,100191,1264315211684679682,"How can we realistically expect a vaccine for covid19, when we have a govt in power lacking ability, accountability, integrity, and honor, installed to deliver a fraudulent brexit result, won on lies?"
675,100191,1264311672057069568,"@SFAactive @chrishattoncedr @HumanRightsCtte @NHSEngland Looking forward to your comprehensive analysis of the LeDeR/NHSE statistics, Simone, and your exposition of their significance, plus an exploration of the future implications of the results for other learning-disabled people like G.
When can we expect it, please?"
676,100191,1264249669044977669,"@TWLadyGrey E.g. I can feel empathy with somebody who grew up in neglect. I can understand why they are angry. I can even expect it. I can understand the results of abuse, PSTD, etc.

Does that mean that when that person lashes out we should all rush to accommodate and tolerate?"
678,100191,1264034428671553536,"@gxchainindia @binance @GXChainGlobal Hello #GXChainIndia Team!

When can we expect the result of this #Giveaway?

Many of us eagerly waiting for the #Amazing &amp; #Exciting #GXChain #Swag 🥳🌈🥳"
679,100191,1263985744940589058,@2020Delegates Hey when can we expect results from Hawaii?
684,100191,1263314833287479296,"@Bateson_AB Hi Brian, many of us want to see the results of the Fair Deal panel. When can we expect them? 
This is front and center on the minds of Albertans, please make it happen."
685,100191,1263254351507623936,🐘When can we expect to hear from ⁦@EugenieSage⁩ re: #NZ #ivory ban &amp; #TIESActReview results? #UK Court of Appeal dismisses legal challenge trying to reverse #UK ban on ivory trading👏🏽👏🏽 ⁦@JGI_NZ⁩ ⁦@HelenClarkNZ⁩ ⁦@MarjaLubeck⁩  https://t.co/phdTHABZHf
686,100191,1263200300288131076,"Very interesting work! A ""what if"" question I had when I saw @russpoldrack presenting this—in a condition where labs can see prior workflows/results, what should we expect? more efficient workflows? similar, less variable due to soc learning? more var due to novelty incentives? https://t.co/jQwYQIFsyT"
687,100191,1262987981167529986,@RManning47 @OPB When can we expect the next round of results? Mult Co used to tell us when! Am I missing it?
688,100191,1262906485647998978,@hgtv When can we expect to hear results of the Hometown Takeover contest? I haven’t seen anything on the page except the videos are being reviewed. #anxious #HGTVHomeTown
689,100191,1262886029641555970,"@AsburyParkPress When will @NewJerseyOAG go after murder for killing 5300 elderly at LTS, a million jobs, and thousands of small businesses?  And how much can we expect from the state as a result?"
691,100191,1262717371191635970,@PKumar59 sir....when can we expect the result of PCS 2018 mains ??
692,100191,1262667555585622016,"Read our latest article drawing together our industry insights during Covid-19: When BCP is not a fire drill what can we expect? The early results are already in  https://t.co/jWYX68EYuV
#BCP #BAU #Covid19 https://t.co/ndvvw1JYDF"
694,100191,1262655167893082113,@TheOfficialSBI  when can we expect SBI Q4FY20 results?
695,100191,1262563984219217920,@NatashaBertrand So when can we expect an investigation of Biden? Barr hasn’t been reticent about announcing investigations and even pre/viewing the results e.g. Durham.
696,100191,1262470320247750656,"When the NFL schedules 2 teams from the same div &amp; they both are playing their 1st div game

what SIGNIFICANT result can we expect from the matchup if either lost their prev game?  

ATS -OU -HTeam -ATeam  -Fav -Dog 
none of the above ?
Reply 4 the Answer &amp; SDq will share w/U"
697,100191,1262440314800930818,"@AlgernonPharma @AsiaBioSpectrum When do you think we can expect to hear results of this clinical trial? Jun 8-ish?
Thx"
698,100191,1262430229857009665,"@notcapnamerica Why is this surprising? When you have a subliterate racist in the White House and a subliterate #TrumpCult blindly imitating their Supreme Leader, this is the result. And guess what? Because the #TrumpCult is empowered by @realDonaldTrump, we can all expect a lot more of this."
699,100191,1262423041449119755,"Barr says he does not expect criminal investigation of Obama or Biden as result of Durham probe

https://t.co/la3zKZlB0Y
How can you even say this when we know that Obama was being updated? His own staff said that. What’s wrong with you people. Your are all so corrupt?"
700,100191,1262227120270438403,"@mumbai_2 Regarding the results of Non Executive Post - Technician 1, Total Vacancies were 75 out of that only 22 candidates are selected.When can we expect the remaining 53 candidates result?
Please clarify on this.
Thank you! 
@MMRDAOfficial @AUThackeray @MumMetro @mumbai_2"
701,100191,1262024407410782208,@realDonaldTrump You waited long enough. When can we expect results?
702,100191,1261905488448552960,"Regarding the results of Non Executive Post - Technician 1, Total Vacancies were 75 out of that only 22 candidates are selected.When can we expect the remaining 53 candidates result?
Please clarify on this.
Thank you! 
@MMRDAOfficial @AUThackeray @MumMetro @mumbai_2 @mygovtrack"
704,100191,1261873232065560582,"@AllenFrancesMD Maybe they do that because they are treating like other medical diagnosis? A clear problem, and a clear procedure to follow.  That is the result we can expect when the goal is is to view psychiatric diagnosis like any other illness/ disease"
706,100191,1261693709470633985,"@BreitbartNews Thank goodness, have been extremely worried how the pangender-community is dealing with this. Not as much worried, but still concerned about the genderfluid males and females, as well.
When can we expect the results? https://t.co/FSZwSaB9BP"
708,100191,1261485343578169344,"@AngrierWHStaff Several months ago, Chump was rushed to the hospital in cloak-and-dagger secrecy for ""routine medical work"" related to his annual physical. Since we are supposed to get a briefing on the results of those physicals, when can we expect that information to be released?"
709,100191,1261363160696537088,"@himantabiswa Sir, when can we expect the result of 380(approx)samples collected as contacts of 15 positive cases? I think it is very crucial with regard to the future of this pandemic in the state."
710,100191,1261312282396631040,"I was told this over and over: I shouldn’t have expected anything; god does as he pleases; who do we think we are to expect to command god? Except... they told us he answers prayer, and we can expects results and help when we pray. https://t.co/NsQQ1iBne1"
712,100191,1260942686284103683,"@NickStripe_ONS Nick, when can we expect to see the results of antibody testing? This study did those too, why are we not seeing those results?"
713,100191,1260920875165024262,@ONS @PHE_uk @OfficialUoM @UniofOxford @wellcometrust When can we expect the results from the analysis of blood samples for antibodies? What has been the delay?
714,100191,1260736789993500673,@NJHealth When can we expect to get our results?  I was tested on May 5h.
715,100191,1260697816428617730,@PuebloHealth What’s the turn around time on tests? Does zero new cases announced today mean those 250 tests conducted at the fair were all negative? Or when can we expect those results?
716,100191,1260634366851584000,"@ZubyMusic Sweet!
When can we expect the results and paper?"
717,100191,1260609712359444480,"@funnydanny That's where we can agree my Right Honorable Gentleman! lol When u have a number of high draft picks on your D-Line you should expect results, especially now adding some say was the best player in the draft. Unfair? Sure. But life unfortunately is unfair so we have to deal w/ it."
718,100191,1260574346696892431,@CouncilPractice when can we expect replies to our emails regarding exam results?
720,100191,1260549493696708608,@TheOfficialSBI Sir please let me know when we can expect SBI clerk prelims exam result?
721,100191,1260525408606474240,"@internetfreedom @techreview How long can we expect this case to run? When can people expect the results of this case? 
https://t.co/lS1EwHlHpq https://t.co/2YiSQ2wheO"
722,100191,1260362499481731072,Can we expect that these people will be tested before they leave the US or we should test ghem@when they land and isolate until the test results are know. ? https://t.co/b8AkavBjBt
724,100191,1260221547740004352,"May I ask, is the vision to end widow abuse SPECIFIC MEASURABLE ACHIEVABLE RELEVANT TIMELY? 

And...
Why should millions be involved?
Who can we call in?
What more can we do?
Where should we post messages?
When should we expect tangible result?
How should we escalate the message?"
725,100191,1260189996587286528,@Cjnovo992 When can we expect a result buddy?
726,100191,1260043720155684866,"@shishir49219462 @NitishKumar 
Sir, when can we expect 64Th BPSC MAINS RESULT?"
727,100191,1259941592154210310,"@WyattWheeler_NL Thanks. 
When can we expect to see the results ?"
728,100191,1259848167555727363,"hi! if we're applying as a second-wave contributor, when can we expect to hear results? :) — Hi there! You should be able to hear within a week of apps closing at the very latest, but it shouldn't take mods too long as the brunt o… https://t.co/Li8mpLeHXT"
729,100191,1259839012950466560,"@shishir49219462 Sir, please update about 64th mains result.When can we expect it?"
730,100191,1259739644981215235,"@Katyellig @BobbyBooie @TheRightMelissa @jsolomonReports @brithume Ok, I just wanna know when can we expect charges to start dropping? If evidence is out why are there no charges being filed and people getting handcuffed? Haven't you waited long enough for results? When are you gonna get tired of the goose chase like I am?"
732,100191,1259642066663079939,@TLDRpress @FirstStory Any idea when we can expect the results? *is getting antsy* :P
733,100191,1259476884817141765,"@yadavtejashwi @NitishKumar @shishir49219462 sir please look at this and be answerable, when can we expect our result?"
734,100191,1259155924117270528,@paddygall1 @GreatlandGold When can we expect these results?
735,100191,1259110422386335745,@PIBJaipur @FinMinIndia @PIBHindi When can we expect ibps result?
736,100191,1258901085449850880,When can we expect to see a spike in cases as a result of these idiots? Two weeks? https://t.co/pNaF9jbpOA
739,100191,1258723741594509313,"@EU_opendata @EU_DataPortal @RegioEvaluation @EUinmyRegion @DSMeu @EIB @ecb @EU_Growth @EUombudsman @JHahnEU @EU_CoR Wow...amazing. When can we expect the results?

Always a joy to participate."
740,100191,1258641676882468864,"Amanpour
When Will a COVID-19 Vaccine Be Ready?
More than 100 potential COVID-19 vaccines R in the works,but how soon can we expect positive results?Dr. R.Hatchett served as adviser on pandemics 4 WH under G.W. Bush&amp;Obama. 

https://t.co/IcfvYMrgFT"
741,100191,1258431907135619077,"@HugoAlves1972 Great news. Now when can we expect an announcement on when Q1 results will be released? Your shareholders are growing impatient and finding out when Q4 was coming through a FB group instead of a company PR doesn’t exactly scream market leader. Flip side, keep executing the plan."
742,100191,1258396834688614402,Got tested on Monday at a drive through and still no results for me or my wife.... any idea when we can expect them?
744,100191,1258333142529609728,"@suyogsarda @DrSubhasree @Bioconlimited @mybmc The Haffkine institute clinical trial (using BCG vaccine as treatment for hospitalized patients in Pune) started a couple of days ago. Any idea when we can expect their preliminary results? BCG is already mass-manufactured in India, so it should be easily available"
745,100191,1258302427524149248,@MyVadodara When can we expect results?
746,100191,1258088452006051841,"@KhuselaS @CyrilRamaphosa When can we expect Grading levels per province? Currently businesses in low scoring provinces are penalised as a result of treating everyone the same. Keep strict control of the 5 hotspot areas and let the rest of the country start with the economy, even at 20% - 50% allowance."
747,100191,1258052544309288960,@MSBhatiaIPS @LalitKalaLKA @DrAPMaheshwari @dhinakaran1464 @cbseindia29 Thank you for the update sir. By when can we expect the results to be announced?
748,100191,1258001929986342913,"#thebuckstopswhere I can remember when I was a kid playing high school football. One of the coaches sayings was “we want results, not excuses”. Keep in mind this was an expectation of high school students. What is it we expect of the president?"
749,100191,1257951720182874112,"10/10
When can we expect to hear results?
by testing existing safe medications rather than designing new ones, &amp; through shrewd study design and multi-centre recruitment, several large #COVIDー19  trials will report as soon as early summer 2020."
750,100191,1257947378965000192,@AllSourceGaming When can we expect the results dropping?
751,100191,1257939339465515009,"@nimmasuresh Sir, What is the status of remaining one exam of 2nd PU? When can we expect the timeline for exams, valuation and results?"
752,100191,1257770744077070338,"@higginsdavidw What's the lead-time on tests, from execution to result?
ie. When can we expect to see the impact on daily +ive nums from the extra testing?"
753,100191,1257745344839983105,"MSNBC

When can we expect to hear some results on your vigorous investigation of the accusations made by these women against the impeached president? https://t.co/C6BnktFhF8"
754,100191,1257712374087368706,@CMOGuj @vijayrupanibjp @AmitShah @WHO @ICMRDELHI When can we expect results?
756,100191,1257569114328952832,@ANI When can we expect the result? How many more trials/batches are needed?
757,100191,1257555994575429632,"@DrRPNishank @HRDMinistry #EducationMinisterGoesLive
I am a student studying in class 11th (in Delhi).
1. When can we expect schools to reopen?
2. When will the cbse results be declared?
3. Will there be reduction in syllabus to be tested for class 11? (I hope not)"
758,100191,1257492574140379136,@kbssidhu1961 Good morning sir. By when can we expect the results of these 6018 cases?
759,100191,1257449151245287430,@JerseyCity If we were tested last week for antibodies when can we expect our results? Thanks!
763,100191,1257276163296243715,"@ThierryBreton @JulienHoez Sounds great, when can we expect results?"
764,100191,1257247395819081730,"our best” and yet the results aren’t up to your standards. Sorry babe. You expect more than this? Yeah we do too. But the thing is this has been the best results in all four years. Let us fucking celebrate when we can and feel good once in a while. And let me tell you, most of"
765,100191,1257225159917723649,@DrRPNishank @narendramodi @AmitShah @PMOIndia @HMOIndia @HRDMinistry @mygovindia @transformIndia @PIB_India @MIB_India @DDNewslive Sir till when we can expect cbse 10 result copy checking has started or not ?
767,100191,1256817478006476802,@mystockedge @vivbajaj The shareholding section is not updated for 2020-03 qtr for the stocks which have declared results. When can we expect it to get updated?
768,100191,1256796066445324288,"@UbisoftSupport I know when I screw up on the job and I have to rush to fix it, my boss that pays my salary usually asks ""when can I expect results by?"" The question I pose is this: when can we expect results by?"
770,100191,1256479905543606272,"RT RivieraReporter: RT LBC: As the first vaccine trials begin, how do the vaccine trials work and when can we expect to see results? LBC asks Professor Andrew Pollard who leads the Oxford Vaccine Group.

mattfrei| #vaccine 

https://t.co/mC8HtuBcFc"
772,100191,1256310677787955200,So when can we expect to see the results of those lawsuits? https://t.co/qTLZLN2KVD
773,100191,1256276448995770368,"@OnePlus_USA Hello @OnePlus_USA Team!

Does this #OnePlus8Challenge ⬆️ still going on?

If not then when can we expect the results? Have you declared/notified the winners already?

Was this #Giveaway only for #USA citizens...?"
774,100191,1256257995039813632,@EDCTP When can we expect the results of the  COVID19 rapid response call to be published? Thanks
775,100191,1256170808743006210,@MoHCCZim This page gives me anxiety 🤦‍♀️. You still don't have the test results?? When can we expect them?
776,100194,1278335885864587265,"@ThatChumaniGuy I agree bro. Like after the initial hype of a social media movement has died down, what are the tangible results? I mean, how often do these movements translate into real results? I wonder."
778,100194,1277886293096173568,@jay_mfc @Shairpie I don't know if they were ever to be taken seriously but some of these Twitter polls. 🙄 You know the style. Indy supporter with exclusively indy followers puts a poll up about the Union. Good? Bad? I mean what do we think the result is going to be! Just silly and adds nothing.
780,100194,1277286871651975168,"Ermmm. I switched to a different browser, TWO WEEKS AGO!  These results are kind of mystifying... What does it even mean do you think? https://t.co/jxNzeOmad1"
781,100194,1277098390099308550,RCT results do not mean (equal)change in practice. Analyze the results to see whether or not they make sense to your pts. Ask these 3 questions when appraising:what are the results? are the results valid? Do they apply to my pts? ⁦⁦@SPU_Urology⁩ ⁦@ESPUorg⁩ https://t.co/qVcYVL0ftM
782,100194,1276778381288374277,"@Daleepdehal @s_daybyday what do you mean by broader ranges? I've checked the results, it looks nice but these were achieved during a furious bull market..So now the problem is do we want to buy now or wait for better market conditions? As the conditions are not right maybe it would be good to try only"
785,100194,1275866116724850694,"@MeidasTouch @realDonaldTrump Fact: there is NOTHING known about the accuracy of these tests. There needs to be scientific studies otherwise the results mean nothing. How many false positives, or false negatives?  Do people go back to work if result is negative? What if it was wrong?!! Use Common Sense!!"
786,100194,1275803315356471297,"@OnlineDentistTz well, it only shows what the training is doing ..these are the results.
I have seen how different those in U.S do, I mean they even have communities, all that matters is solving issues rather than proving who is a better doctor. Ila sisi tunakuwa groomed hivyo, unategemea nini?"
787,100194,1275043488049094656,@qyufk Hmmmm 🧐 I’ve been waiting to see these results and if they ever came. What do you mean ever rt’d? So it’s a scam either way then?
788,100194,1274814334976262151,"Those Sapphire entries mean this week these are the pupil results...
🔴27.39
🟡26.09
🟢3.39
🔵111.65
What will these do to the total scores??????"
789,100194,1274295586343305216,"Ok, these are the results again, but what do they mean? (commenting Discussion section of manuscripits) https://t.co/1AkiI9dEAI"
790,100194,1274246755131944961,@RajeevaVK Bizarre finding with respect to women lagging behind in ‘higher order thinking’. I mean seriously? Wonder what sort of evaluation criteria did they use. What explanations do they give for these results.
791,100194,1274046103734771712,@Dragonmaurizio @XENONexperiment do you know what these results mean in the context of this chart? https://t.co/cXXsehwwte
792,100194,1274043364149653505,"@Dano__Drevo @Jeanshelley5 @FallonTonight So I'm sharing identifiers based on the result of activities I've seen run, a set of questions being selected and a personal understanding of a question that varies across people. These all have problems, but help give a conversation a starting point

What do u mean doing better?"
794,100194,1273393780260048896,"Crafting good key results answers the questions: 

1. How do you measure success on the objective you set?
2. What are the ways that you can actually measure it? 
3. If you accomplish all these things, does it mean you hit the objective?

#OKRs #KPI #KeyResults #SuccessMetrics https://t.co/MOTSp8vUGV"
795,100194,1273360744701181956,"During the same period, 133 new jobs will emerge as a result of the new division of labour between humans, machines. And algorithms. So which jobs are at risk, and which new ones are coming. What do all these mean for re-skilling and up-skilling of workers?"
796,100194,1273331386733256710,Im gonna watch the City match but do any of these results actually mean anything. Season is over just feels like going through the motions and for what purpose?
797,100194,1273146775055020032,"@muix66 What do you mean, do I want these results?"
798,100194,1273126200655912962,@timeguide @ozm Yeah. Agree on the philosophy side - but I meant to ask what do think of the study results and the random unintended gene changes? What do these results mean for the practicality (and time lines) of editing?
799,100194,1273030513180078081,"@AlanTudgeMP Is that a threat? You are saying that these actions will result in some form of further &amp; more distressing treatment of these detainees?

What do you mean by this statement."
800,100194,1272758136160628736,@JenkinsSucks @RCaseyONeill @shelby_pastor @JudgeClayJ What do these 2 results mean? The PCR (6/11) test as POSITIVE means there are RNA fragments in the patient. Dallas counts this as a “new case” The IgG test (6/12) shows the patient is cured and now immune. The PCR can’t determine active vs. viral fragments!!! https://t.co/zMlsaTVe1U
801,100194,1272694132952236033,What is a coronavirus #antibody test? How does #COVID19 testing work? What do my results mean? Get answers to these frequently asked questions and more 👉 https://t.co/kbmUyDALLE https://t.co/SlZxX0Hmqb
802,100194,1272251924465803264,"I just got result 'Domestic' on quiz 'Which of These Popular AO3 Tags Would You Prefer and Why?'. What will you get? https://t.co/RCVGpJuzxc via @uquiz
I mean... I do love it when ships are happy and safe post canon..."
803,100194,1271989627373662208,"@KurtRamlo @FredbirdsB @MattWalshBlog the law? If so, do you understand what that means? It doesn't mean that everything the government does has to make everyone feel any certain way. It means that laws must be applied equally to all people. Which law is being applied unequally, as a result of the existence of these"
804,100194,1271942667232899073,"@FreedomWins10 @MattWalshBlog @brad_polumbo The crime is garbage. Pretty sure there's a good bipartisan consensus now that the war of drugs was horrible and dumb. So why are these drug laws still around?

What do you mean by result? People getting arrested or not?"
805,100194,1271777684520144896,"Uptake of EdTech in #Africa is on the rise as a result of #COVID19. Are we seeing permanent
shifts? How are students, teachers, parents adapting to this new learning mode? What do these changes mean for the future of Education? Excited to have this talk on Monday. #EdTechMondayKe https://t.co/K4tpIJwN2P"
806,100194,1271774995417620481,"Uptake of EdTech in #Africa is on the rise as a result of #COVID19. Are we seeing permanent
shifts? How are students, teachers, parents adapting to this new learning mode? What do these changes mean for the future of Education? Excited to have this talk on Monday. #EdTechMondayKe https://t.co/RYMNX9d5t2"
807,100194,1271733490778640385,"@aspell10 @atrupar ya cause she is too dumb to figure out what he mean't.  Was 600,000 civil war deaths a good result?
 
Tell me, do all these illegal aliens competing for jobs help black families?  

What about school choice in black neighborhoods.  Do black lives really matter?"
809,100194,1271497734302740481,"what do words mean? 
Pickle barrel
Cracker barrel
Wistashistershire sause
These words are holding many back...look at the actions and results. If you open a barrel...and there be crackers inside. It's a cracker barrel. Look at the things in question. Then name it. Terror Barrel."
810,100194,1271463357980254209,"@mrjamesob @ayeshahazarika do these so treasured important statues give any real information beyond name and title of the person? I mean contextual info about what, where, when, and most importantly how and why and what were the results?"
811,100194,1271156603220361223,@theblaze What do these articles even mean? Like when Hilary said she would respect the results and didn’t? Did Trump ever say he wouldn’t leave lol. Like we just make up shit now
812,100194,1270991786677202944,"@hitRECordJoe I hate to ask questions I'm sure I can ""search"" the info for someplace, but asking here and getting an answer feels less automatized: what do *you* do with the results of these prompts that you post about? I mean... there's a large system, obviously, but... best case scenario?"
815,100194,1270528229074448384,"@drawandstrike What do you mean infiltrate?  Don't you realize these people are just Radical Communists?  They are the direct result of an educational system bent on brainwashing and media outlets that feed that brainwashing.  They don't have to ""infiltrate"" they're like a virus, they're inside"
816,100194,1270468710638256130,"Excerpt: ""But what do these statements actually mean? Where is the action? Where are the apologies for the countless people in the bicycling world, long before me, who spoke up on these issues and were shut down and pushed out as a result?"" https://t.co/7ERrC9SgK1 https://t.co/aMHKQHcmwG"
817,100194,1269790227503222795,@myWitsEnnd Geeesh What is wrong with these people? They have no impulse control? Don't they know what the result of tweeting something like that out is going to mean to them? Thank goodness though that they do it because it outs them...
818,100194,1269676354678558722,"@delaIuna So I did three of them and got some weird results because two of them cancel each other out and I’m desperately reading about the third, but I need some help! What do these mean? I got the Thinker, the Desperate and the Seer ✨🕊"
819,100194,1269660260299669504,@RedDogT3 …protects cops from the consequences of their actions which results in greater violence against citizens. Are you against all these things? Do you truly understand what “defunding” really means? It does not mean “disbanding.” It means… /2
820,100194,1269462319001563137,@melissakp @australian What do you mean? Are you trying to say these young people's deaths are a result of an unequal society?
821,100194,1268836461375340550,"@jmkorhonen What!? You mean that a system where all the result files along with initial value files from several months are in a single folder and named with a logic: garbage.dat, garbage_II.dat, might_work.dat, seems_good.dat, use_these.dat, etc., is not the most efficient way to do it."
823,100194,1268552197639294976,On a more serious note I do wonder if this will be the end result of telling these kids that they have all of this white privilege. I mean what is the saying if you got it flaunt it?
824,100194,1268516049932234752,"@ItsThatSpartan Alright, Im curious, when you say ""focus on what these protests are actually about"" what do you mean? Are you condemning people who are outraged by the results?"
826,100194,1268317951377039361,"@RunningReform Its funny.  If we had two papers with results like these about pronation/stretching/ultrasound/stim we'd tell everybody how its not relevant to injury.  But, we won't do the same with this.  I mean, I won't.  What does that say?"
828,100194,1267674688756412416,"@ABC So what do those 57% say now after all these mass gatherings? I mean...if this is as virulent as they say, we should expect to see a HUGE increase in cases by 6/14. I'll be watching those test results. If they don't jump, the news will be held as liars and the Governors as fools."
830,100194,1267482404912082944,"@JefferyColeman5 Dude multiple cops have died as a result of these riots, what do you mean tell you what cop has died?? They are out there looting and rioting stores owned by other African Americans but yet claiming that they are doing it to fight for their rights. Makes ZERO sense.. also when u"
831,100194,1267465379766579202,@Cinjimmm And what do you mean “Not during a global pandemic?” Did the pandemic just END?! Did I just completely miss that? The way people were talking these “protests” will result in many more deaths from the coronavirus alone. It’s disgusting and hypocritical to think these “protests” &gt;
832,100194,1267269182166405121,"@DarterBaby @JStein_WaPo I mean, what do you think is the end result of these protests?"
833,100194,1267237406056558592,"@BertrandBio @NCCN @ASCO @ConquerCancerFd @peterbachmd Do you mean, the reason why these groups would have been more likely to receive guideline-concord any care for those particular cancer types? I didn’t know what to make of those mixed results either...the AA results were the one that stood out to me as consistent"
834,100194,1267178201140342785,"- After summarizing your results, you need to interpret these findings. What do they mean? What do the results tell about the relationship between the independent and dependent variables? Were there confounding or mediator variables account for these findings?"
835,100194,1266683156586995714,"@realDonaldTrump What do you mean by these childish behaviors!? He is just your competitor, compete with him by showing your results!"
836,100194,1266464050218700803,@aimeecarrero Wait what? How does potential intoxicants result in asphyxiation?? I mean unless he threw up and choked on that the fact that the officers knee on his throat was the cause of death no question about it! Ugh such crap these people do anymore!
837,100194,1266387840990162944,"@realDonaldTrump ""George Floyd will not have died in vain.""

What exactly do you mean by this? You must have meant something positive will result from his murder. What is it?

Or are these just weasel words words with no objective but to try to sound human. If so, you failed. You are pathetic."
840,100194,1265298431670734848,"@rivm Please explain what you mean by ""safely."" Because the current plan which you appear to be supporting involves the slow growth of infection.

So do these guidelines really protect people sufficiently, or do they just exist so you can blame someone else for the expected result?"
841,100194,1264468665153531904,"How can you find goodness in the slaughter of innocents? God's goodness can't be simply a result of God's power. So what do these stories mean? If they aren't true in some regard, why would they exist in the Christian scriptures, unless those scriptures aren't true?"
842,100194,1264265064254771200,"@AaronPM03 @KelinWonder @ToriGlass ""Why are all these people still talking about needing to vote, the results were announced already?"" ""Oh, we have to vote AGAIN now?"" ""What do you mean my vote doesn't really count?!?""

some bullshirt guys."
843,100194,1263539163384606720,@Mohitmhjn @rai_arpanBB @MohdUSmaaN13 @nomi19871 Toh? Mere ghar aap ke naam kardu? I agree India provide us many supports it doesn’t mean you can occupy any inch of our land! Do you even know what are result of these dominances ? Dm me I’ll tell you!
844,100194,1263472203158507520,"@cmyeaton @C_R_Watson I've been asking the same question actually, where are they?

Since they've been combining serology with nasopharyngeal results..
(The CDC has nothing better to do than cause shenanigans)

What does this mean for these totals? 

This whole thing is a mess 🤦‍♀️"
846,100194,1263122359994781696,"@vjsingh102 How do you invest in yourself other than reading books or learning new stuff. But these don't give direct results, maybe you could make products . Is that what you mean?"
847,100194,1262796000642715651,"@Sya1o hi bud,got a questio.
I must admit I do not understand what are these results ( I understand the Laffey one ), could you tell me what they mean? https://t.co/UlHcfBeBHY"
848,100194,1261922364876521472,"@EricNjiiru You had to drag Arsenal in here 😂😂😂😂
Man, what do you mean individual brilliance???

Goals plus assists

Lamps vs Stevie 🤭🤭 

Haha, mans whats brilliance without results tho?? Seriously??
Thats why we have Wins, then Goals when ranking these things mate."
849,100194,1261869062805688320,"https://t.co/M7PiohnzLa - Odds Ratio, 95%Cl and p-value(-what do these results mean? ) #epitwitter https://t.co/At83Ale7h2"
850,100194,1261712615950159878,"@kezmodo might be more of a thing since the 2000s but it’s every game these days. what do you mean “envious of being part of that level of connection” by the way? envious of another club getting that result, of course but “level of connection”?"
851,100194,1261615491610787840,"What am I trying to say? Everybody has their lane. That a particular trade is booming for someone you know does not mean it will boom for you. You do not know what they know. Forget the glamorous results you see, people's secret efforts settles most of these things outwardly."
852,100194,1261394282763571201,Discussion | What do these results mean and what clinical implications do they have? #GREXJC https://t.co/xPCmbRSDt6
853,100194,1260903671900114944,"@metapredict @EBryceLee No worries... didn't want to send you down a GWAS rabbit-hole... simple questions, simple answers, but the ""What do these results mean?"" will begin and protein's in the headlights..."
854,100194,1260479816299659264,@SharePickers Do you know what the test result actually mean? In terms of what these results are showing?
