,index,tweet_id,tweet_content
4285,200,1243609430723301379,@mtt1905 @ftw @ismailsaymaz @zagortenay76 COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/Rkb0VaZSfs
4287,200,1243606955819708418,COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/kwf2bCFNoO
4288,200,1243606303278338057,COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/gylyC88zQ7
4289,200,1243605671519625225,"COVID-19: CHINESE HEALTH AUTHORITIES CONFIRM PATIENT ZERO ‘HAD SEX WITH BATS’

https://t.co/SFaKjl2CAE

#coronavirus #Covid_19 #CoronaVirusUpdate #Jordan"
4290,200,1243605438651826185,COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/OOQBfp1bKD
4291,200,1243605130618056708,COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/QMaP6N88PT
4292,200,1243604927441666048,"@joe26272mahfouz
COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/LrwSrjUsm2"
4293,200,1243604470539436034,COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/gqOteoBxsL
4294,200,1243604067735212034,"ويبقى الانسان ابشع كائن بالوجود ابشع من اقرف حيوان وابشع من انهك فايروس كلشي من ايد الانسان دمر البشرية والكرة الارضية 
COVID-19: Chinese health 
authorities confirm patient zero ‘had sex with bats’ https://t.co/v72BhUFs3V"
4295,200,1243603377428353024,COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/ZTm3zxMtwe
4296,200,1243601918523510790,COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/Z2IxgSSlsj
4297,200,1243601901473558528,COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/TmpZi45Xlg
4298,200,1243601238257807361,COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/wFhNZpJI2X
4299,200,1243600402664259586,"تفضلوا  💁🏽‍♀️
#Covid_19 #كورونا #خليك_في_البيت 

COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/9rvnyeEdCX"
4300,200,1243599326187790337,COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/Itinqd8pBy how disgusting.
4302,200,1243597250556768261,COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/W9IKC4aVHA
4303,200,1243597140296978438,"احلف!!

COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/vAdEd1t2Y9"
4304,200,1243593957327634433,COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/iXAUtfKRPD
4305,200,1243592055064059904,@Dreamer4927 COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/jn6asdcjvw
4307,200,1243591604486778881,"COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/3VroDTrFxj
#COVID2019 #كورونا_لبنان"
4308,200,1243590218554449923,COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/HFp2DmGjmc
4309,200,1243588708575645696,"و دول يخلفوا ايه 🤔🤔🤔
COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/YxUSVFvDy6"
4310,200,1243588419156148226,COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/3CdlErVUwa
4311,200,1243588102800760833,COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/Ns9TRfsSYZ
4312,200,1243588071599333383,COVID-19: Chinese health authorities confirm patient zero ‘had sex with bats’ https://t.co/HCelOPViFK
4313,200,1243586597343440896,COVID-19: CHINESE HEALTH AUTHORITIES CONFIRM PATIENT ZERO ‘HAD SEX WITH BATS’  https://t.co/U42uuKqXF3
4314,200,1243586348176609280,COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/VfW40MYAkM
4316,200,1243585658599477257,"ايش الطريقة المناسبة لممارسة فعل اللطم هنا ؟ 
COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/wZmLCzxNtw"
4318,200,1243583777827442689,"COVID-19: Chinese health authorities confirm patient zero ‘had sex with bats’

التعرف على الشخص الاول الذي اصيب بفيروس #كورونا .. وكذلك تم معرفة السبب ؟؟؟ 

 https://t.co/FKKqU6ro40"
4319,200,1243582721143771138,"🤬🤬🤬🤬 unbelievable  

COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/p1u4FvQ2FU"
4321,200,1243577357581115394,"تمام ناو

COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/qh0G37mic3"
4324,200,1243573085523017728,COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/RMTJcNWnAf
4325,200,1243572704600522753,COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/Lal7cLpviz
4326,200,1243572367588286464,COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/P3rZGqFOKd
4328,200,1243571391351468032,"Is this true? 😲😲
#coronavirus #COVID2019 
COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/ETfdJ0LV1t"
4330,200,1243570685215113222,"COVID-19: CHINESE HEALTH AUTHORITIES CONFIRM PATIENT ZERO ‘HAD SEX WITH BATS’

https://t.co/Ydi6RzU3qa"
4331,200,1243570509108908039,COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/ZPL5noDC7w
4335,200,1243567757771276289,Oha ya. COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/cWftPGRova
4336,200,1243567024804188160,COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/C6TjhDApnq
4337,200,1243566279509843976,COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/xu6vxaFicI
4339,200,1243565430050078725,"احا، بصوت الزعامة عادل شكل 😂
COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/DzfDoxcVRP"
4340,200,1243565237003071493,COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/QUUUw9LJsY
4341,200,1243564417180205057,COVID-19: Chinese health authorities confirm patient zero ‘had sex with bats’ @MIUI| https://t.co/0gaU46CQZg
4342,200,1243563771219587073,COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/pyT40YTf0a
4343,200,1243562815119601664,@RForViktorya COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/hcm2rr2j7U
4345,200,1243562572818927616,COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/ixf1TXs0g8
4346,200,1243561146801627138,COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/oHNXyy1xqk #COVID2019 #COVID19 #coronavirus #China #CoronaApocalypse
4347,200,1243560656420376578,COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/TtL1WOLuoX
4348,200,1243559499429863424,COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/DOQLDmfixN
4349,200,1243559183993184257,"دة بجد؟
COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/Jxil0sc6Nq"
4350,200,1243558812495331328,COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/TLN3e99Rst
4351,200,1243557585959223296,"،COVID-19: Chinese health authorities confirm patient zero 'had  
sex with bats' https://t.co/QGTFAzaphN"
4352,200,1243557139777495040,COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/KSDO3dhoGF
4353,200,1243556063040897026,COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/Wvko6oOlnk
4354,200,1243552077072216066,"If Im the Chinese emperor Ill let the bat fuck him back 🙃

COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/p1wre3Crm3"
4355,200,1243551005746266113,COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/FuGPBWqVKF
4356,200,1243548601978163207,COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/TZ8B9kCT9S
4357,200,1243547809573408768,"هلأتني معروفة أن الآسيويين أعضاؤهم التناسلية صغيرة الحجم بالمقارنة مع باقي شعوب العالم، بس إنو تزبط على وطواط، فهيدي سابقة صراحة 🤭
COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/l8DCr5xdI8"
4358,200,1243547769022959616,#COVID-19: #Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/LBOu5pF4jr
4359,200,1243546967780794368,"Heights !  
COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/6ib1X7aRmU"
4360,200,1243545878922776576,COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/1p8Zfneppc
4361,200,1243543899664244738,@TheOmarGR COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/fGuAqtOvQJ
4362,200,1243543449292472322,COVID-19: Chinese health authorities confirm patient zero ‘had sex with bats’ https://t.co/Nkti1fiOT6
4363,200,1243542038915751936,"له يا الله 
COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/nsa6uwncrZ"
4364,200,1243541210565918723,"İşte bu olmadı Batman...

COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/DuUMTtqoch"
4365,200,1243540307263795200,COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/CtNFkahXeK
4366,200,1243539871026872326,COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/tF3hVrtc6M
4368,200,1243538545782009863,"COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/QkbTScmCHt 

Da alshrmoo6  alja6 alsha3’lanya .."
4369,200,1243538405918736387,COVID-19: Chinese health authorities confirm patient zero ‘had sex with bats’ https://t.co/NPzToqfRM0
4370,200,1243537544903561218,"Omg. oh no.. unbelievable.
This is more than crazy.
Oh God..

COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/lVNAkHgFwa"
4373,200,1243535939537965061,COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/fGuAqtOvQJ
4374,200,1243534687915704320,COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/z9ACgPrvva
4375,200,1243534366669594625,COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/STArIvnE3G
4376,200,1243533367578112000,"What The F ?
COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/ncwxBvPtdF"
4377,200,1243533000568197120,COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/doZPzSgFBO
4378,200,1243531898187583488,COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/ZeXIrqUn3y
4379,200,1243531310322286592,COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/SsaC8kLTk7
4381,200,1243531052230021120,COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/LlotvR0IPm
4382,200,1243530263360974849,COVID-19: CHINESE HEALTH AUTHORITIES CONFIRM PATIENT ZERO ‘HAD SEX WITH BATS https://t.co/qNKzbC6l8A
4385,200,1243527069277052930,COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/Nn4GceoaTN
4386,200,1243526638450728961,COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/Vavfzt67VM
4387,200,1243526483383070721,"😂🤣
COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/9IMBksLvZR"
4388,200,1243526457357410305,COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/BNPGk4k0N6
4390,200,1243522686837538816,COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/pqkAmfmAGh
4391,200,1243521762484240391,واحد كان هيجان قرر يفشخ الكره الارضية كلها  COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/PmRu6BkpKg
4392,200,1243518717419556866,"Ok guys now this, i have nothing to say anymore!! COVID-19: Chinese health authorities confirm patient zero ‘had sex with bats’ https://t.co/e2nM2aIWVM"
4393,200,1243518231060656129,COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/joupxcLdrh
4394,200,1243513948873330688,"واحنا اللي كنا بنشتمهم عشان فاكرين أنهم بياكلوها😅😅😅
COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/6EDr80U0vT"
4395,200,1243513883194777600,"أتمنى من أجل سلامتي النفسية و العصبية إن الخبر ده يبقى أي كلام

COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/op6ItgBp12"
4396,200,1243513421972287490,COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/gzCsi6ZGst
4397,200,1243512360192684032,"COVID-19: LES AUTORITÉS SANITAIRES CHINOISES CONFIRMENT QUE LE PATIENT ZÉRO A «EU DES RELATIONS SEXUELLES AVEC DES CHAUVES-SOURIS»
COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/avhlrkkZii"
4398,200,1243510174486274050,"No you sick bastard, this is not how you become Batman. 

COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/NzFOAakKh0"
4400,200,1243494048335368195,"ايه الخرا ده!!؟ ياريته كان اكل خفاش!! و يطلع لك واحد متني ابن تيييت يدافع عن الصين والصينيين واسلوب حياتهم وأكلهم!!

COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/oWRwSv1sPX"
4401,200,1243488783288459269,"COVID-19: Chinese health authorities confirm patient zero 'had sex with bats’
💀💀💀💀💀💀💀 https://t.co/V3kv4CK7c0"
4402,200,1243488138284150786,"Is this real? I can't find this on any other news website.
COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/uwTFWystwc"
4403,200,1243487640151826432,COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/uU9Aw5qqo7 https://t.co/hnnLjutfQe
4404,200,1243486126712774656,COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/IFRSF0DkMB
4405,200,1243483055811112960,"إحنا المفروض نتجمع كلنا ونشخر للصين في وقت واحد 

COVID-19: Chinese health authorities confirm patient zero ‘had sex with bats’ https://t.co/YSggACoz4j"
4406,200,1243475215704829952,COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/mo0bNWzbrV
4407,200,1243471786920095745,"Heel veel #gekker moet het niet worden! 

#vleermuisseks

COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/0fgzPuJslI"
4408,200,1243462380031442944,COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/KnNF51cfGd
4410,200,1243451928870346753,"Τελικά δεν τις έτρωγαν τις νυχτερίδες.. 
COVID-19: Chinese health authorities confirm patient Zero 'had sex with bats' https://t.co/4onhw8WK9h"
4411,200,1243451187225153537,"Απίστευτο!!
COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/yVlTzRSmvd"
4412,200,1243441201149345793,الله يفضحك COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/nrAAF3iRIq
4413,200,1243436899240378370,COVID-19: Chinese health authorities confirm patient zero ‘had sex with bats’ أحيه أحيه نلطم ولا نعمل إيه ياريتها كانت شوربه إبن الجزمه 😱🤕 https://t.co/tkiv1lZ2eX
4414,200,1243411920817774594,COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/9zMXjZWdqm
4415,200,1243408783188979712,"ΑΠΙΣΤΕΥΤΟ !! Ουτε ο Καψωχας να ητανε!!

COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/qVKMLSPJDy"
4416,200,1243334848120569856,"COVID-19: CHINESE HEALTH AUTHORITIES CONFIRM PATIENT ZERO ‘HAD SEX WITH BATS
ترول بس صنيين ويعملوها عادي
https://t.co/oZYrMZFN5V"
4417,200,1243329911986798595,"يعنى انت عشان طلبت معاك نجاسة تقوم تفشخ العالم كله معاك؟
COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/AwaKqYE0XR"
4418,200,1243329122610356225,"يا دين امي
COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/Y5wwoCEV9h"
4419,200,1243324096982720512,"WTF??????????????

COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/hr2vf7ZRhm"
4420,200,1243314125029158912,Τώρα εξηγούνται όλα!!! COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/fof0pBcOqd
4421,200,1243273962622259201,COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/8kHplmdW7T
4423,200,1243242187753750529,COVID-19: Chinese health authorities confirm patient zero ‘had sex with bats’ https://t.co/zCLO6Kr6r0
4424,200,1243232340144422919,COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/5D5MqGwObs
4425,200,1243217262502449155,"COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/7UPO62oPgZ
poke @EVANVAERENBERGH 😱🤣"
4426,200,1243216419065643008,Αχαχαχα κλαίω !!! Τι άλλο παραμύθι θα μας πούνε ???? COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/jCYy0d59WK
4427,200,1243215342102593540,COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/ToHjCd6b7S
4428,200,1243211141070966784,COVID-19: Chinese health authorities confirm patient zero ‘had sex with bats’ https://t.co/75BJQWjNEf
4431,200,1243194317939802114,COVID-19: Chinese health authorities confirm patient zero 'had sex with bats' https://t.co/I6HVu7lUIB
4434,200,1243188211528024065,COVID-19: Chinese health authorities confirm patient zero ‘had sex with bats’ https://t.co/wG3CUnDeC5 https://t.co/rDdv4MYGQn
4437,404,1240079090742222848,The NY Times exposes real reason behind coronavirus hype: Crash the market to harm Trump’s reelection chances https://t.co/XpsFzqOC2T
4439,404,1239534520845680641,The NY Times exposes real reason behind coronavirus hype: Crash the market to harm Trump’s reelection chances https://t.co/dL5If0RNwS
4440,404,1239363958953263104,The NY Times exposes real reason behind coronavirus hype: Crash the market to harm Trump’s reelection chances https://t.co/z1O9YEPHPg
4443,404,1239004805802188801,The NY Times exposes real reason behind coronavirus hype: Crash the market to harm Trump’s reelection chances » https://t.co/OAXEEjhMzJ https://t.co/2nk4rPhVOS
4444,404,1238959445822054401,The NY Times exposes real reason behind coronavirus hype: Crash the market to harm Trump’s reelection chances https://t.co/g9jblBPZUY
4446,404,1238716104437977088,The NY Times exposes real reason behind coronavirus hype: Crash the market to harm Trump's reelection chances https://t.co/6sKcIDWpMa
4450,404,1238652474187284482,The NY Times exposes real reason behind coronavirus hype: Crash the market to harm Trump’s reelection chances https://t.co/6KffpA3oG9
4452,404,1238607791809585152,The NY Times exposes real reason behind coronavirus hype: Crash the market to harm Trump’s reelection chances » https://t.co/oIwCgMQhiw https://t.co/CLRxvceani
4455,404,1238554191876042755,The NY Times exposes real reason behind coronavirus hype: Crash the market to harm Trump’s reelection chances https://t.co/9YXRqjrr7y
4461,404,1238517984001511425,The NY Times exposes real reason behind coronavirus hype: Crash the market to harm Trump’s reelection chances https://t.co/04M6Eckfqb
4462,404,1238515857900404740,The NY Times exposes real reason behind coronavirus hype: Crash the market to harm Trump’s reelection chances https://t.co/L7MTQe65pv
4464,404,1238506096618332160,The NY Times exposes real reason behind coronavirus hype: Crash the market to harm Trump’s reelection chances https://t.co/dL5If0RNwS
4466,404,1238474714600722432,The NY Times exposes real reason behind coronavirus hype: Crash the market to harm Trump’s reelection chances https://t.co/knkaZ1Iaoe
4467,404,1238316928508129281,The NY Times exposes real reason behind coronavirus hype: Crash the market to harm Trump's reelection chances https://t.co/o7SSMIwvR3 via @TheNatSent
4468,404,1238271735641837573,"Turning a new leaf? Truth

The NY Times exposes real reason behind coronavirus hype: Crash the market to harm Trump’s reelection chances https://t.co/6TfNScQHfV"
4470,404,1238229852945289216,The NY Times exposes real reason behind coronavirus hype: Crash the market to harm Trump's reelection chances https://t.co/9XlgyLrXtk
4473,404,1238209580028616705,The NY Times exposes real reason behind coronavirus hype: Crash the market to harm Trump's reelection chances https://t.co/Z9RdHhXYzF
4474,404,1238209139584745487,The NY Times exposes real reason behind coronavirus hype: Crash the market to harm Trump’s reelection chances https://t.co/oKremRD1SP https://t.co/g7n6PQwbRq
4476,67,1256216754583416833,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/VYv7OeihFj
4478,67,1255270474776555521,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/H31aFbwBLt
4479,67,1254592874433384450,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/7TOVRSmVV9
4480,67,1254554909527224325,"@elonmusk it sure is very interesting. The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/GfbG9dGlGa

#FauciFraud #covidsafe #26Abril #Pedogate #SAVETHECHILDERN #PizzaGate #MAGA2020 https://t.co/29YOolkfV8"
4482,67,1254466752127393793,The CDC Confesses to Lying About COVID-19 Death Numbers? It’s Crime Against Humanity! https://t.co/DKU588qjrr
4486,67,1252377448408158212,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/FxNzzKzhzb
4489,67,1251959540255469568,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/QtuSW8Urlm
4490,67,1251638889388933120,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/B7tzMHdpJg
4499,67,1250781688222941185,The CDC Confesses to Lying About COVID-19 Death Numbers - American Thinker https://t.co/KLhOBnZg27
4503,67,1250453062159945731,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/0qM478adtE
4506,67,1250035485583556608,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/DEGKy33dq8
4508,67,1249823501936201730,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/K8qMj3Lr63
4509,67,1249817144038055936,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/LH1m80CGLj  WHY DOES THIS MATTER;BECAUSE THESE NUMBERS CAUSE WHITTLING OUR CONSTITUTIONAL RIGHTS
4512,67,1249770883109072904,"Fake death data from the CDC, coupled with wild guesstimates from experts, and the relentless barrage of fear porn the mainstream media subjects, have been getting results.
The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/9zc5qEqQ6F"
4513,67,1249735169365311502,The CDC Confesses to Lying About COVID-19 Death Numbers - https://t.co/6ZdAwe9Pcb
4516,67,1249685386667995136,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/7IifaSqDKv
4519,67,1249665221658116096,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/6ldT3IRKn7
4520,67,1249608423756517376,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/NyUDsPHkM8 #politics #news https://t.co/egj3GticXe #politics #news
4521,67,1249608363278819328,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/xcaSSjiCGD #politics #news
4523,67,1249571587407450113,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/M5yOuDiO5P
4524,67,1249528869687885824,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/XUkB1uCy32
4525,67,1249473009326460935,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/EVJOCAZkCc
4526,67,1249452528942661632,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/7gn0K3Y3k8
4530,67,1249372580533985280,The CDC Confesses to Lying About COVID-19 Death Numbers - https://t.co/bB11EgeqbI
4532,67,1249362311736934400,The CDC Confesses to Lying About COVID-19 Death Numbers - https://t.co/mg2vngndxh
4537,67,1249204073187946497,The CDC Confesses to Lying About COVID-19 Death Numbers – IOTW Report https://t.co/PhSgX4SKIw
4538,67,1249190558192541697,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/eK3Szlch94
4541,67,1249181448319401984,"The CDC Confesses to Lying About COVID-19 Death Numbers 

https://t.co/f2zYfKl3OU"
4545,67,1249144195564134400,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/wRJH8b68fS
4546,67,1249142417644716033,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/TW5uqsCOYS
4552,67,1249084536308109312,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/5g6sAxQRl8 via @john0sullivanp2
4553,67,1249080642807181322,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/dwZkqkJomd
4554,67,1249079055154020353,"DOCTOR FROM KALISPELL MT REVEALS TRUTH ""The CDC Confesses to Lying About COVID-19 Death Numbers - ...Translation? The CDC counts both true COVID-19 cases and speculative guesses of COVID-19 the same. They call it death by COVID-19. ..
https://t.co/9kiDOSrP1z"
4557,67,1249006871408599048,"The CDC Confesses to Lying About COVID-19 Death Numbers -- Big Surprise, they also lied about the opioid epidemic. All for Profit and Control! https://t.co/toMjjY4WoK"
4559,67,1248983712697548802,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/t0qxoBZfZD
4560,67,1248976667990790144,The CDC Confesses to Lying About COVID-19 Death Numbers - American Thinker https://t.co/hkKVkXAILb
4561,67,1248973209208262663,"The CDC Confesses to Lying About COVID-19 Death Numbers 
https://t.co/2HMEdxrCsX 
#COVID-19 #Coronavirus #USA"
4562,67,1248960885374287872,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/AepopvYjli
4564,67,1248940224866123776,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/dJ8fnv9wim
4565,67,1248939938940432385,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/hMZqZVUq8s
4566,67,1248934871235473408,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/F5E34COqHT via @john0sullivanp2
4571,67,1248834245373464576,"We cannot continue funding and promoting corrupt agencies. The CDC has conflicts of interest, and their untrustworthy numbers don’t help us make wise decisions for our future!🇺🇸

The CDC Confesses to Lying About COVID-19 Death Numbers - American Thinker https://t.co/NgmsX36N0y"
4573,67,1248795102207594501,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/M31IlKkcCg
4576,67,1248762747673870345,The CDC Confesses to Lying About COVID-19 Death Numbers - American Thinker https://t.co/3yWyl3IzNl
4580,67,1248720124640522240,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/1ifqbvfcRS
4583,67,1248704913716150278,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/L5NZGuPxr5
4586,67,1248659045264785409,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/8oibjgGfFy
4587,67,1248656316933066753,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/LLW7OarGYX
4589,67,1248656049843757057,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/ARH3Y5Abu4
4591,67,1248645287746379781,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/xQyQ1JzigD
4595,67,1248625474198056974,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/XLNeZdLPu3
4596,67,1248619064047464448,The CDC Confesses to Lying About COVID-19 Death Numbers - https://t.co/oNVuxB7I3X
4599,67,1248607642563440643,"@YaCatherineSch @BBCWorld @spestick1 April 9, 2020
The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/b25w9C13Qn"
4600,67,1248607170834268165,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/EUE3VPQl2D
4603,67,1248603666233294848,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/Ox3nKWatNq
4604,67,1248596464932134917,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/6V1iK6fC7m
4607,67,1248587635204993024,"@BreesAnna @snarwani The CDC Confesses to Lying About COVID-19 Death Numbers
https://t.co/JK4qcjHhv4"
4608,67,1248584653977640961,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/WpQ4jzaZiy
